aaa,",5
henman,Tim Henman is a retired British tennis player,3
hennas,She hennas her hands for special occasions,3
henned,,5
henner,,5
hennin,,5
henpeg,,5
henrik,Henrik is a common Scandinavian name,3
henris,,5
henryi,,5
henrys,Henry's law relates to gas solubility,3
henryv,Henry V was a king of England,3
henson,Jim Henson created the Muppets,3
hentai,Hentai is a genre of Japanese anime,3
hented,,5
hepars,,5
hepcat,"He is a real hepcat, loving jazz music",3
hepper,,5
heptad,A heptad is a group of seven,3
herald,The herald announced the king's arrival,2
herbal,She prefers herbal tea,1
herbar,,5
herbed,The dish was herbed to perfection,3
herbie,Herbie is a famous movie car,3
herded,The shepherd herded the sheep,2
herden,,5
herder,The cattle herder worked all day,2
herdic,,5
hereat,,5
hereby,I hereby declare the meeting open,2
herein,The terms are stated herein,2
hereis,,5
hereof,The document is null and void hereof,3
hereon,,5
heresy,He was accused of heresy,2
hereto,Attached hereto is the document,3
herhim,,5
heried,,5
heries,,5
heriot,,5
hermae,,5
hermai,,5
herman,Herman Melville wrote Moby-Dick,3
hermes,Hermes is the Greek god of trade,3
hermia,Hermia is a character in A Midsummer Night's Dream,3
hermit,He lived as a hermit in the mountains,2
hermon,,5
hernan,Hernan Cortes was a Spanish conquistador,3
hernia,He had surgery for a hernia,2
heroes,Superheroes save the day,1
heroic,His actions were truly heroic,1
heroin,Heroin is a dangerous drug,2
herons,Herons are wading birds,3
heroon,,5
herpes,Herpes is a common viral infection,2
herren,,5
hersed,,5
herses,,5
hersey,John Hersey wrote Hiroshima,3
heryed,,5
heryes,,5
herzog,Werner Herzog is a famous filmmaker,3
hesaid,,5
hesher,,5
hesiod,Hesiod was an ancient Greek poet,3
hesout,,5
hesped,,5
hesses,,5
hester,Hester Prynne is a character in The Scarlet Letter,3
hestia,Hestia is the Greek goddess of the hearth,3
heston,Charlton Heston was a famous actor,3
hetero,Hetero means different or other,3
hether,,5
heting,,5
hetman,A hetman was a historical military leader,3
hettie,,5
heuchs,,5
heughs,,5
heures,,5
heveas,Heveas are rubber trees,3
hewers,The hewers worked in the quarry,3
hewing,He was hewing wood for the fire,3
hewitt,Hewitt is a common surname,3
hexact,,5
hexade,,5
hexads,Hexads are groups of six,3
hexane,Hexane is a chemical compound,3
hexene,,5
hexers,,5
hexing,She was hexing her enemies,3
hexnut,He tightened the hexnut,3
hexone,,5
hexose,Hexose is a type of sugar,3
hexyls,,5
heyday,"In his heyday, he was a famous actor",2
heydey,,5
heying,,5
heyjoe,,5
heykid,,5
heyman,,5
heymom,,5
heynow,,5
heyyou,,5
hfarms,,5
hhinge,,5
hhours,,5
hiatal,He had a hiatal hernia,3
hiatus,The show is on hiatus,2
hiccup,She had a hiccup after drinking soda,2
hickam,,5
hickey,He had a hickey on his neck,2
hickie,,5
hickok,Buffalo Bill Hickok was a famous gunslinger,3
hidage,,5
hidden,The treasure was hidden,1
hidder,,5
hidehi,,5
hideho,,5
hidein,,5
hideit,,5
hideki,Hideki Matsui is a famous baseball player,3
hideme,,5
hiders,,5
hiding,He was hiding behind the door,1
hidout,,5
hieing,,5
hiemal,,5
hieron,,5
hierro,,5
hifive,Give me a high five!,2
higgle,,5
highas,,5
highcs,,5
highed,,5
higher,The mountain is higher than the hill,1
highiq,,5
highly,She is highly skilled,1
highon,,5
highph,,5
highth,,5
hights,,5
highup,,5
hihats,The drummer played the hi-hats,3
hihihi,,5
hijabs,Many Muslim women wear hijabs,3
hijack,The plane was hijacked,2
hijrah,,5
hijras,,5
hikers,The hikers reached the summit,2
hikeup,,5
hiking,They went hiking in the mountains,1
hikois,,5
hilary,Hilary Swank is an actress,3
hilili,,5
hilled,,5
hillel,Hillel is a Jewish organization,3
hiller,,5
hilloa,,5
hillos,,5
hilson,,5
hilted,,5
hilton,Paris Hilton is a famous socialite,2
himbos,,5
himmel,,5
hinaus,,5
hinder,Don't hinder his progress,2
hindus,Hindus celebrate Diwali,2
hinged,The door is hinged on the right,2
hinger,,5
hinges,The door hinges need oiling,2
hingis,Martina Hingis is a tennis player,3
hingle,,5
hinske,,5
hintat,He tried to hint at the answer,3
hinted,She hinted at a surprise,2
hinter,,5
hinton,,5
hiphop,Hip-hop is a popular music genre,2
hipped,,5
hippen,,5
hipper,,5
hippic,,5
hippie,He dressed like a hippie from the 60s,2
hippin,,5
hippos,"Hippos are large, aquatic animals",2
hippus,,5
hirage,,5
hirams,,5
hirees,,5
hireon,,5
hirers,,5
hiring,The company is hiring new employees,1
hirple,,5
hirsch,,5
hirsel,,5
hirsle,,5
hished,,5
hisher,,5
hishes,,5
hispid,The plant had hispid leaves,4
hissat,,5
hissed,The snake hissed loudly,2
hisser,,5
hisses,The audience hisses at the villain,2
histed,,5
histie,,5
hitchy,,5
hitech,The company specializes in hitech solutions,3
hitest,,5
hitfor,,5
hither,"Come hither, young one",3
hithes,,5
hitjob,He was hired for a hit job,3
hitman,The movie is about a hitman,2
hitmen,The gang hired hitmen,2
hitone,,5
hitout,,5
hitrun,He was involved in a hit and run,2
hitsat,,5
hitson,,5
hitsup,He hits up his friends for advice,3
hitter,He is a strong hitter in baseball,2
hivers,,5
hiving,,5
hiyall,,5
hizens,,5
hizzed,,5
hizzes,,5
hmongs,The Hmongs have a rich cultural heritage,4
hoagie,I ordered a hoagie for lunch,3
hoaing,,5
hoards,He hoards old newspapers,2
hoared,,5
hoarse,She had a hoarse voice,2
hoasts,,5
hoaxed,They hoaxed the public with fake news,3
hoaxer,The hoaxer was caught,3
hoaxes,The internet is full of hoaxes,2
hobart,Hobart is the capital of Tasmania,4
hobbed,,5
hobber,,5
hobbes,Philosopher Thomas Hobbes,3
hobbit,Frodo is a hobbit,2
hobble,He began to hobble after the injury,3
hobday,,5
hobjob,,5
hobnob,They like to hobnob with celebrities,3
hoboed,,5
hoboes,The hoboes traveled by train,3
hobson,Hobson's choice means no real choice at all,4
hocked,He hocked his guitar for cash,3
hocker,,5
hockey,Hockey is a popular sport,1
hockle,,5
hodads,,5
hodded,,5
hodden,,5
hoddin,,5
hoddle,,5
hodges,Actress Cherry Jones played in "The Handmaid's Tale",3
hodjas,,5
hodman,,5
hodmen,,5
hoeing,He spent the afternoon hoeing the garden,3
hogans,,5
hogens,,5
hogged,He hogged all the snacks,3
hogger,,5
hogget,,5
hoggin,,5
hognut,,5
hogtie,They threatened to hogtie him,3
hohing,,5
hohner,Hohner is a famous harmonica brand,4
hohoho,Santa Claus says hohoho,3
hoicks,,5
hoiden,,5
hoiked,,5
hoised,,5
hoises,,5
hoisin,Hoisin sauce is used in Chinese cuisine,3
hoists,He hoists the flag every morning,2
hokier,That movie was hokier than I expected,3
hokies,The Hokies are Virginia Tech's sports teams,4
hokily,,5
hoking,,5
hokums,,5
holard,,5
holdem,Texas Hold'em is a popular poker game,3
holden,Actor William Holden starred in "Sunset Boulevard",3
holder,She is the current title holder,1
holdin,,5
holdit,,5
holdme,,5
holdon,Hold on a second,1
holdto,,5
holdup,There was a holdup at the bank,2
holers,,5
holeup,,5
holier,He acted holier than thou,2
holies,,5
holily,,5
holing,He was holing up in his room,3
holism,Holism is a theory that parts of a whole are interconnected,4
holist,,5
holked,,5
hollas,,5
holler,He let out a loud holler,3
hollis,,5
holloa,,5
holloo,,5
hollos,,5
hollow,The tree trunk was hollow,1
holman,,5
holmes,Sherlock Holmes is a famous detective,2
holmia,,5
holmic,,5
holons,,5
holpen,,5
homage,They paid homage to the fallen hero,2
hombre,He was a tough hombre,3
homeec,She took Home Ec in high school,4
homein,The missile will home in on its target,3
homely,The house was homely and comfortable,2
homepc,,5
homers,He hit two homers in the game,3
homeys,,5
homier,This place feels homier than the last,3
homies,He hung out with his homies,3
homily,The priest gave a homily,3
homing,The homing pigeon returned,3
hominy,Hominy is made from dried maize,3
hommes,,5
hommos,,5
honans,,5
honcho,He is the head honcho of the company,3
hondas,There were several Hondas in the parking lot,2
hondle,,5
honers,,5
honest,She is an honest person,1
honeys,The bees made honeys,2
hongis,,5
honied,The bread was honied and sweet,3
honing,He is honing his skills,2
honkat,,5
honked,The car honked loudly,2
honker,The goose has a loud honker,3
honkie,,5
honore,,5
honors,He graduated with honors,2
honour,He received the highest honour,2
honshu,Honshu is the largest island of Japan,3
hooboy,"Hooboy, that was a close call",3
hoochi,,5
hooded,He wore a hooded sweatshirt,2
hoodia,Hoodia is a type of succulent plant,4
hoodie,He wore a black hoodie,2
hoodoo,Hoodoo is a type of folk magic,4
hooeys,,5
hoofed,The horse hoofed it down the trail,3
hoofer,He is a talented hoofer,3
hoofit,,5
hoohah,There was a big hoohah about the event,3
hoohas,,5
hoohoo,,5
hookah,They smoked a hookah,3
hookas,,5
hooked,He got hooked on the show,1
hookey,He played hookey from school,3
hookup,They arranged a hookup,2
hooley,,5
hoolie,,5
hooned,,5
hooped,He hooped the ball,3
hooper,He is a professional hooper,3
hoopla,There was a lot of hoopla about the new product,3
hoople,,5
hoopoe,A hoopoe is a colorful bird,4
hoopoo,,5
hoopty,,5
hoorah,Hoorah! We did it!,3
hooray,Hooray for the team!,1
hoords,,5
hooroo,,5
hootat,,5
hootch,,5
hooted,The owl hooted at night,2
hooter,The owl is a nighttime hooter,3
hootie,,5
hooved,The animal was hooved,3
hooven,,5
hoover,He used a Hoover to vacuum the floor,2
hooves,The horse's hooves were strong,2
hopdog,,5
hopers,,5
hopeso,,5
hopeto,,5
hoping,She was hoping for good weather,1
hopman,,5
hopoff,,5
hopout,,5
hopped,The rabbit hopped across the field,1
hopper,The grasshopper jumped high,2
hopple,,5
hoppus,Mark Hoppus is a member of Blink-182,3
hopsin,Hopsin is a well-known rapper,3
hopson,,5
hopsto,,5
hopsup,,5
horace,Horace was a Roman poet,3
horahs,,5
horary,,5
horded,,5
hordes,Hordes of fans gathered at the concert,2
horkey,,5
hormel,Hormel is known for its canned meats,3
hormes,,5
hormic,,5
hormuz,The Strait of Hormuz is a strategic waterway,3
hornby,,5
horned,The horned animal looked fierce,2
horner,,5
hornet,A hornet's sting can be very painful,2
horney,,5
hornin,,5
horrid,The weather was absolutely horrid,2
horror,She loves watching horror movies,1
horsed,,5
horses,Horses are beautiful animals,1
horsey,The child rode the horsey at the fair,3
horson,,5
horste,,5
horsts,,5
horton,Horton hears a Who!,2
hosels,,5
hosers,,5
hoseys,,5
hosier,,5
hosing,He was hosing down the driveway,3
hosses,,5
hostas,Hostas are popular garden plants,3
hosted,The event was hosted by a famous actor,1
hostel,They stayed at a hostel during their trip,2
hostie,,5
hostly,,5
hostry,,5
hotair,Hot air balloons are fun to ride,2
hotash,,5
hotbed,The city is a hotbed of activity,3
hotbot,,5
hotbox,,5
hotcar,,5
hotdip,,5
hotdog,He ate a hotdog at the game,1
hotels,They stayed at several hotels during their vacation,1
hotfor,,5
hotkey,Press the hotkey to save your work,3
hotmic,He didn't realize the hot mic was on,3
hotoil,,5
hotone,,5
hotpad,,5
hotpot,They enjoyed a hotpot dinner,3
hotrod,He drives a classic hotrod,3
hottea,,5
hotted,,5
hotter,The weather is getting hotter,1
hottie,She is considered a hottie by many,3
hottip,,5
hottub,They relaxed in the hot tub,2
hotwar,,5
hotwax,He used hot wax to polish the car,3
houdah,,5
houdan,,5
houfed,,5
houffs,,5
houghs,,5
houmus,,5
hounds,The hounds were on the scent,2
houris,,5
hourly,She gets paid on an hourly basis,2
housed,They housed the refugees,2
housel,,5
houser,,5
houses,The neighborhood has many houses,1
housey,,5
houted,,5
hoveas,,5
hovels,They lived in small hovels,3
hovers,The drone hovers in the air,2
hoving,,5
howard,Howard is a common first name,2
howdah,The elephant carried a howdah,3
howdie,,5
howell,Howell is a common surname,3
howfar,,5
howfed,,5
howffs,,5
howies,,5
howked,,5
howker,,5
howlat,,5
howled,The wolf howled at the moon,1
howler,That joke was a real howler,3
howlet,,5
howlin,,5
hownow,""How now, brown cow?"",3
howodd,,5
howres,,5
howsad,,5
howser,,5
howtos,He watched how-tos on YouTube,3
howwas,,5
howzat,Howzat! He's out!,4
howzit,Howzit going?,4
hoxing,,5
hoyden,She was a bit of a hoyden in her youth,4
hoying,,5
hoyles,,5
hryvna,The hryvna is the currency of Ukraine,4
htests,,5
huarte,,5
hubble,The Hubble Space Telescope captures stunning images,2
hubbly,,5
hubbub,There was a lot of hubbub in the market,3
hubcap,He lost a hubcap on the highway,3
hubert,Hubert is a common first name,3
hubris,His downfall was due to his hubris,3
hucked,,5
huckle,,5
hudden,,5
huddie,,5
huddle,The team gathered in a huddle,2
huddup,,5
hudnas,,5
hudson,The Hudson River flows through New York,2
hududs,,5
huecry,,5
huevos,Huevos rancheros is a popular Mexican dish,3
huffed,He huffed and puffed after the run,2
huffer,,5
hugely,The project was hugely successful,2
hugest,That was the hugest cake I've ever seen,2
hugged,She hugged her friend tightly,1
hugger,He's a big hugger,3
hughes,Hughes is a common surname,3
huipil,She wore a traditional huipil,4
hulked,,5
hulled,The corn was hulled and ready to cook,3
huller,,5
hulloa,,5
hulloo,,5
hullos,,5
humana,Humana is a health insurance company,3
humane,The humane treatment of animals is important,2
humans,Humans are social creatures,1
humate,,5
humble,He remained humble despite his success,1
humbly,She humbly accepted the award,2
humbug,"Bah, humbug!",3
humean,,5
humect,,5
humefy,,5
humeri,The humeri are the bones of the upper arms,4
humfed,,5
humhum,,5
humify,,5
humint,HUMINT stands for human intelligence,4
humite,,5
humlie,,5
hummed,She hummed a tune while working,2
hummel,,5
hummer,He drove a Hummer,3
hummle,,5
hummum,,5
hummus,Hummus is made from chickpeas,2
humors,The humors were once thought to control health,3
humour,British humour can be quite dry,2
humous,,5
humped,The camel humped across the desert,3
humpen,,5
humper,,5
humphs,He humphs when he's annoyed,3
humpty,Humpty Dumpty sat on a wall,2
humusy,,5
humvee,The military uses Humvees,3
hungan,,5
hunger,He felt a deep hunger after the hike,1
hungin,,5
hungon,,5
hungry,I'm feeling very hungry,1
hungup,He was hung up on the details,3
hunker,They had to hunker down during the storm,3
hunkey,,5
hunkie,,5
hunnam,Charlie Hunnam is an actor,4
hunted,The lion hunted its prey,1
hunter,The hunter tracked the deer,1
hupiro,,5
huppah,The couple stood under the huppah during the ceremony,4
hupped,,5
huppot,,5
hurden,,5
hurdle,She jumped over the hurdle with ease,1
hurled,He hurled the ball across the field,2
hurler,The hurler pitched a no-hitter,3
hurley,He played a game of hurley,4
hurons,The Hurons were a Native American tribe,3
hurrah,They shouted hurrah in celebration,2
hurras,,5
hurray,Hurray! We won the game!,2
hursts,,5
hurter,,5
hurtle,The car began to hurtle down the hill,3
hushed,The room fell hushed as the speaker began,2
husher,,5
hushes,She hushes the baby to sleep,2
hushup,,5
husked,He husked the corn before cooking it,3
husker,The Husker football team is famous,3
hussar,A hussar is a member of a light cavalry unit,4
husses,,5
hussif,,5
hustle,You need to hustle to get the job done,2
huston,John Huston was a famous film director,3
hutias,,5
hutone,,5
hutsut,,5
hutted,,5
hutton,Timothy Hutton is an actor,3
huttwo,,5
hutzpa,,5
huxley,Aldous Huxley wrote Brave New World,3
huzoor,,5
huzzah,They shouted huzzah after the victory,3
huzzas,,5
hyades,The Hyades are a cluster of stars,4
hyaena,The hyaena is a scavenger animal,4
hyalin,,5
hyatts,The Hyatts are a well-known hotel chain,3
hybrid,A hybrid car uses both gas and electricity,1
hybris,,5
hydrae,,5
hydras,The hydras in the lake are dangerous,3
hydria,,5
hydric,,5
hydrid,,5
hydros,,5
hydrox,Hydrox cookies are similar to Oreos,4
hydyne,,5
hyeing,,5
hyenas,Hyenas are known for their laugh-like calls,2
hyenic,,5
hyetal,,5
hylegs,,5
hylism,,5
hylist,,5
hymens,Hymens are part of female anatomy,3
hymnal,The church hymnal was well-worn,3
hymned,,5
hymnic,,5
hyndes,,5
hyoids,,5
hypate,,5
hypers,The hypers were excited about the event,3
hypeup,,5
hyphae,Hyphae are the branching filaments of fungi,4
hyphal,,5
hyphen,Use a hyphen to connect the words,2
hyping,He was hyping up the crowd,3
hypnic,,5
hypnos,Hypnos is the Greek god of sleep,4
hypnum,,5
hypoed,,5
hypoid,,5
hypped,,5
hysons,,5
hyssop,Hyssop is a plant used in herbal medicine,4
hythes,,5
iacano,,5
iadmit,,5
iagree,,5
ialone,,5
iamali,,5
iambic,The poem was written in iambic pentameter,3
iambus,,5
iamiam,,5
iamnot,,5
iamnow,,5
iamsam,,5
iamthe,,5
iamtoo,,5
iateit,,5
iatric,,5
ibadah,,5
ibadan,Ibadan is a city in Nigeria,3
ibadat,,5
ibanez,Ibanez is a brand of guitars,3
ibanks,,5
ibarra,,5
ibeams,The construction used I-beams for support,3
iberia,Iberia is a region in Europe,3
iberis,,5
ibexes,Ibexes are wild goats found in mountainous regions,3
ibices,,5
ibidem,"He cited the same source, ibidem",3
ibises,"Ibises are wading birds with long, curved beaks",3
ibmers,IBMers are employees of IBM,4
ibmpcs,IBM PCs were popular in the 1980s,4
ibooks,Apple's iBooks app is used for reading,3
ibriks,,5
ibsens,Henrik Ibsen was a famous playwright,3
icanbe,,5
icango,,5
icanso,,5
icaria,,5
icarly,iCarly is a popular TV show,3
icarus,Icarus flew too close to the sun,2
iceage,The Ice Age was a prehistoric period,1
iceaxe,He used an ice axe to climb the glacier,3
icebag,She used an ice bag to reduce the swelling,3
icebox,The icebox kept the food cold,2
icecap,The polar ice cap is melting,2
icedam,An ice dam can cause roof damage,3
icedin,We were iced in during the storm,3
icedup,The car windows were iced up,3
icefog,Ice fog can be dangerous for driving,3
icehut,They stayed in an ice hut during the expedition,3
icejam,An ice jam blocked the river,3
iceman,The iceman delivered ice to homes,3
icemen,The icemen worked hard to deliver ice,3
iceout,The lake experienced an ice-out in spring,3
icepie,,5
icepop,She enjoyed a refreshing ice pop,3
icerun,,5
icesaw,,5
icesin,,5
icesit,,5
icesup,,5
icetea,She ordered a glass of iced tea,2
iceups,,5
icheck,,5
iching,The I Ching is an ancient Chinese text,3
ichiro,Ichiro Suzuki is a famous baseball player,3
ichoke,,5
ichors,Ichors are fluids in Greek mythology,3
icicle,An icicle hung from the roof,2
iciest,It was the iciest day of the year,2
icings,The cake had colorful icings,3
ickers,,5
ickier,This food is ickier than I expected,3
ickily,,5
ickler,,5
icloud,Apple's iCloud stores data online,2
icones,,5
iconic,The Eiffel Tower is an iconic landmark,2
iconos,,5
icould,,5
icried,,5
icyhot,IcyHot is a pain relief product,3
icysea,,5
idahos,Idahos are residents of Idaho,3
idants,,5
idcard,He showed his ID card at the entrance,2
idchip,,5
ideaed,,5
ideals,She has high ideals,2
ideata,,5
ideate,They ideate new concepts regularly,3
identi,,5
idents,,5
idesof,The Ides of March is a famous date,3
ididit,"He exclaimed, ""I did it!""",2
ididnt,"She said, ""I didn't do it.""",2
ididso,,5
idigit,,5
idiocy,His actions were pure idiocy,2
idioms,Idioms can be hard to understand,2
idiots,They acted like idiots,2
idlers,The idlers lounged around all day,3
idlest,He was the idlest person in the group,3
idlike,,5
idling,The car was idling in the driveway,2
idoido,,5
idoism,,5
idoita,,5
idolon,,5
idolum,,5
idonot,,5
idotoo,,5
idtags,The soldiers wore ID tags,3
idunit,,5
idunno,"I dunno" is a casual way of saying "I don't know",3
idylls,The poet wrote about rural idylls,3
ifever,,5
iffier,The weather is getting iffier,3
ifican,,5
ifihad,,5
ifimay,If I may suggest,3
ifitis,"If it is raining, we should stay inside",2
ifonly,If only I had known,2
iftars,Muslims break their fast with iftars during Ramadan,4
ifthat,"If that is the case, we need to act quickly",2
ifthen,An if-then statement is used in programming,3
ifthis,"If this happens, call me immediately",2
iftrue,"If true, proceed to the next step",3
igapos,,5
igetby,I get by with a little help from my friends,3
igetit,"I get it now, thanks for explaining",2
igetno,,5
igetto,,5
igging,,5
iggins,,5
igloos,Inuit people traditionally built igloos,2
ignace,St. Ignace is a city in Michigan,4
ignaro,,5
ignatz,Ignatz is a character in the comic strip Krazy Kat,4
ignify,,5
ignite,The match will ignite the fire,2
ignomy,,5
ignore,Please ignore the distractions,1
igorot,The Igorot are an indigenous people in the Philippines,4
igotit,I got it right this time,2
igotta,I gotta go now,2
igotya,I got ya covered,3
iguana,An iguana is a type of lizard,2
iguess,I guess we'll find out soon,2
ihadnt,I hadn't thought of that,2
ihadto,I had to leave early,2
iheara,,5
iheard,I heard the news today,2
iheart,I heart New York,3
ihrams,,5
iiiioo,,5
ijssel,The IJssel is a river in the Netherlands,4
ikewit,,5
ikings,,5
ikoiko,"Iko Iko" is a popular song,4
ilands,,5
ildivo,Il Divo is a classical crossover group,4
ilduce,Il Duce was a title used by Mussolini,4
ileana,Ileana is a common first name,3
ileave,I leave for work at 8 AM,2
ilenes,,5
iletgo,I let go of the past,2
ilevel,,5
ilexes,Ilexes are a type of holly plant,4
iliads,The Iliad is an ancient Greek epic poem,3
ilices,,5
illask,I'll ask him tomorrow,2
illbet,I'll bet you can't do that,2
illdry,I'll dry the dishes,2
illest,That's the illest beat I've ever heard,3
illfed,The stray cat looked ill-fed,3
illgot,,5
illiad,,5
illini,The Illini are the sports teams of the University of Illinois,3
illipe,Illipe nuts are used to make butter,4
illite,Illite is a type of clay mineral,4
illlit,,5
illmet,,5
illpay,I'll pay for dinner,2
illsay,I'll say it again,2
illsee,I'll see you tomorrow,2
illsue,I'll sue if necessary,2
illths,,5
illtry,I'll try my best,2
illude,,5
illume,,5
illupi,,5
illuse,,5
iloilo,Iloilo is a province in the Philippines,4
ilonas,,5
ilsung,,5
imabum,I'm a bum on weekends,3
imacop,I'm a cop,3
imadam,"I'm Adam, nice to meet you",3
imafan,I'm a fan of your work,2
imaged,The document was imaged for digital storage,3
imager,An imager is used in medical diagnostics,3
images,The images were stunning,1
imagos,Imagines are the adult stage of insects,4
imamac,I'm a Mac user,3
imaman,I'm a man of my word,2
imanut,I'm a nut for chocolate,3
imaret,An imaret is an Ottoman soup kitchen,4
imaris,,5
imaums,,5
imback,I'm back from vacation,2
imbalm,They used to embalm bodies in ancient Egypt,3
imbark,,5
imbars,,5
imbase,,5
imbeat,,5
imbeds,He embeds the video in the webpage,3
imbibe,He likes to imbibe fine wine,3
imbizo,An imbizo is a traditional Zulu gathering,4
imblue,,5
imbody,,5
imbosk,,5
imboss,,5
imbrex,,5
imbrue,,5
imbued,He was imbued with a sense of purpose,3
imbues,The artist imbues her work with emotion,3
imbusy,,5
imcalm,,5
imcold,,5
imcool,,5
imdead,,5
imdone,,5
imdown,,5
imeant,,5
imeasy,,5
imelda,Imelda Marcos was a famous political figure,3
imfine,,5
imfree,,5
imfull,,5
imgame,,5
imglad,,5
imgone,,5
imgood,,5
imhere,,5
imhers,,5
imhome,,5
imhurt,,5
imides,,5
imidic,,5
imight,,5
imines,,5
imlate,,5
imlike,,5
imlost,,5
immabe,,5
immane,,5
immask,,5
immean,,5
immesh,,5
immews,,5
immies,,5
immits,,5
immune,He is immune to the disease,1
immuno,Immunoassay is a biochemical test,4
immure,They decided to immure the ancient relic,4
imnext,,5
imogen,Imogen is a character in Shakespeare's play,3
imokay,,5
imonit,,5
imopen,,5
imovie,,5
impact,The impact of the collision was severe,1
impair,Smoking can impair your health,2
impala,An impala is a type of antelope,2
impale,The knight tried to impale the dragon,2
impark,,5
imparl,,5
impart,He will impart his knowledge to the students,2
impave,,5
impawn,,5
impede,The fallen tree will impede our progress,2
impels,The desire for success impels him,3
impend,The storm clouds impend on the horizon,3
imphee,,5
impies,,5
imping,,5
impish,He had an impish grin on his face,3
impled,,5
implex,,5
impone,,5
import,The import of goods is essential for the economy,1
impose,They will impose new regulations,1
impost,,5
impots,,5
improv,He enjoys doing improv comedy,2
impugn,They tried to impugn his character,3
impure,The water was impure and unsafe to drink,2
impute,They impute the error to him,3
imreal,,5
imrich,,5
imsafe,,5
imshot,,5
imsick,,5
imsold,,5
imsore,,5
imsure,,5
imtold,,5
imtorn,,5
inabar,,5
inabin,,5
inabit,,5
inabow,,5
inabox,,5
inacab,,5
inacan,,5
inaday,,5
inafew,,5
inafix,,5
inafog,,5
inages,,5
inajam,I'm in a jam and need help,3
inalab,The scientist is in a lab,3
inalie,He was caught in a lie,3
inaner,,5
inanes,,5
inanet,,5
inanga,,5
inanna,,5
inapan,,5
inapen,,5
inapet,,5
inapie,,5
inapod,The peas are in a pod,3
inarch,,5
inarea,The event is in the area,3
inarms,The baby was in arms,3
inarow,They won three games in a row,3
inarug,,5
inarut,He was stuck in a rut,3
inasec,I'll be there in a sec,3
inaset,,5
inasty,,5
inatie,,5
inatin,,5
inatub,The baby is in a tub,3
inaway,He helped in a way,3
inback,The item is in back,3
inbent,,5
inbeta,The software is in beta,3
inblue,She was feeling in blue,3
inbold,The text is in bold,3
inborn,He has an inborn talent,3
inbred,The dog is inbred,3
inbulk,They buy in bulk,3
incage,The bird is in a cage,3
incans,,5
incant,He began to incant a spell,3
incaps,,5
incare,,5
incase,Take an umbrella in case it rains,3
incash,,5
incave,,5
incavi,,5
incavo,,5
incede,,5
incent,,5
incept,,5
incest,Incest is illegal,3
inched,He inched forward slowly,3
incher,,5
inches,He grew two inches,1
inchon,,5
inchup,,5
incise,The surgeon will incise the tissue,3
incite,He tried to incite a riot,3
incles,,5
inclip,,5
incode,,5
incogs,,5
income,Her income is high,1
incony,,5
incorp,,5
incubi,Incubi are male demons,3
incult,,5
incurs,He incurs a penalty,3
incuse,,5
indaba,,5
indart,,5
indebt,He is in debt,3
indeed,"Indeed, you are correct",1
indeep,,5
indene,,5
indent,Please indent the paragraph,3
indews,,5
indian,He is an Indian citizen,2
indias,,5
indict,The jury will indict him,3
indies,He loves indie films,3
indign,,5
indigo,Indigo is a deep blue color,3
indira,Indira Gandhi was a Prime Minister of India,3
indite,,5
indium,Indium is a chemical element,3
indole,,5
indols,,5
indoor,They played indoor games,1
indows,,5
indrag,,5
indris,,5
induce,The medicine will induce sleep,3
induct,They will induct new members,3
indued,,5
indues,,5
indult,,5
induna,,5
ineeda,,5
inerts,,5
inesse,,5
inever,,5
infact,,5
infall,,5
infame,,5
infamy,His name will live in infamy,2
infant,The infant was sleeping peacefully,1
infare,,5
infear,,5
infect,The virus can infect many people,1
infeet,,5
infeft,,5
infelt,,5
infere,,5
infers,He infers the meaning from the context,3
infest,The house was infested with termites,2
infill,,5
infima,,5
infine,,5
infirm,The infirm patient needed constant care,3
infits,,5
inflow,The inflow of data was overwhelming,3
influx,The city saw an influx of tourists,2
infoil,,5
infold,,5
inform,Please inform me of any changes,1
infula,,5
infull,,5
infuse,The tea needs time to infuse,2
ingame,,5
ingans,,5
ingate,,5
ingear,,5
ingels,,5
ingenu,,5
ingest,He had to ingest the medicine,2
ingine,,5
ingles,,5
ingmar,Ingmar Bergman was a famous director,3
ingoes,,5
ingots,Gold ingots were stored in the vault,3
ingram,Ingram is a common surname,3
ingray,,5
ingres,Ingres was a famous French painter,3
ingrid,Ingrid Bergman was a famous actress,3
ingrum,,5
ingulf,,5
inhale,Take a deep inhale,1
inhalf,,5
inhand,,5
inhaul,,5
inheat,,5
inhell,,5
inhere,,5
inhock,He had to put his guitar in hock,3
inhome,,5
inhoop,,5
inhume,,5
inidle,,5
inions,,5
inisle,,5
initio,,5
injail,He was put injail for his crimes,3
injars,,5
inject,The doctor will inject the vaccine,1
injera,Injera is a type of Ethiopian bread,3
injest,,5
injoke,They shared an injoke,3
injuly,The event is scheduled injuly,3
injune,The event is scheduled injune,3
injure,Be careful not to injure yourself,1
injury,He suffered a severe injury,1
inkcap,,5
inkers,,5
inkier,This pen is inkier than the last one,3
inkind,He responded in kind,2
inking,She was inking the drawing,2
inkjet,He bought a new inkjet printer,2
inkled,,5
inkles,,5
inkosi,,5
inkpad,He used an inkpad for the stamp,3
inkpen,,5
inkpot,,5
inksac,,5
inksin,,5
inlace,,5
inlaid,The table was inlaid with ivory,3
inland,They traveled to the inland areas,2
inlast,,5
inlate,,5
inlaws,They visited their inlaws for the holidays,2
inlays,The dentist worked on the inlays,3
